id,Ten_KH,Ten_TV,Mo_ta,idHo
61859947267dc912d02a47bd,Appendicula,"Vệ lan, Lan hạt bí, Lan chân rết","APPENDICULA Blume[Từ chữ Latinh appendicula: phần phụ nhỏ, mô tả những phần phụ nhỏ của cánh môi, hoặc một cái sẹo ở mặt trên, hoặc là bản mỏng dính ở phía trước, rời ở phía sau]Lan biểu sinh hoặc địa sinh thành cụm dày đặc. Lá xếp 2 dãy, có khớp trên bẹ, bao suốt dọc thân. Cụm hoa ở ngọn hoặc ở bên và đối diện, rất nhỏ thành chùm hay thành bông, có khi rất dày đặc; lá bắc tồn tại. Lá đài và cánh hoa giống nhau, các lá đài bên dính dài với nhau thành túi tròn. Cánh môi đính ở chân cột, gắn với túi của các lá đài bên, không có thùy bên, không có khớp, có hay không có thể chai ở mặt trên và ở phía gốc, thường có một bản dính ở trước, rời ở sau. Cột ngắn hay rất ngắn, kéo dài thành chân; mỏ hình ngọn giáo, mọc đứng. Bao phấn đứng, đầu nhọn ở trên. Khối phấn 8 nhưng 2 - 4 cái thô sơ. Quả nang rất nhỏ, hình bầu dục.Gồm đến 150 loài phân bố từ Xich Kim đến các đảo Thái Bình Dương",618595fb267dc912d02a4680
61859947267dc912d02a47be,Aquilaria,"Trầm hương, Dó, Gió bầu","AQUILARIA Lam.[Aquilaria là dẫn xuất từ chữ Latin aquila: chim đại bàng; có thể do gỗ có những hình dạng như cánh chim. Cũng có tác giả cho biết thuật ngữ này chắc là biến âm của tên Ả Rập là agalugier mà người Bồ Đào Nha đổi thành aquila]Cây gỗ hay cây nhỡ mọc đứng, nhánh non có lông mịn. Lá mọc so le, nguyên, dai, không có lá kèm, gân bên song song; mép lá dày.Cụm hoa ở nách, thành chùy hay tán không cuống hay có cuống ngắn. Hoa mẫu 5. Đế hoa hình chén hay hình ống; lá đài 4 - 5, thường là 5. Cánh hoa 10. Nhị 10 xếp 2 vòng. Đĩa mật không có hoặc dạng vòng. Bầu hình trứng tới hình bầu dục, có lông nhung rậm, với 1 - 2 ô.Quả nang hình ngọn giáo ngược, hình trứng hay hình cầu; hạt 1 - 2, hình trứng.Gồm khoảng 16 loài phân bố ở Ấn Độ, Mianma, Nam Trung Quốc, Thái Lan, Lào, Campuchia, Việt Nam, đến Malaixia, Inđônêxia.",618595fb267dc912d02a4680
61859947267dc912d02a47bf,Aquilegia,Hoa bồ câu,,618595fb267dc912d02a46d8
61859947267dc912d02a47c0,Arachis,"Lạc, Đậu phộng","ARACHIS L.[Từ chữ Hy Lạp a: không; rachis : xương sống, trục]Cỏ hằng năm hay sống dai, mọc đứng hay trườn. Lá lông chim chẵn, 4 lá chét. Lá kèm dạng màng, có vân, dính một phần với cuống lá.Cụm hoa ở nách lá thành bông ngắn, không cuống, mang 3 - 7 hoa. Lá bắc dạng màng. Đế hoa dạng sợi. Đài mỏng, dạng sợi, có 5 thùy mà 4 thùy trên dính, thùy dưới rời. Cánh cờ tròn, có móng ngắn; cánh bên rời; cánh thìa có mỏ. Nhị 8 - 10, một bó  với 4 - 5 chỉ nhị dài xen kẽ với 4 - 5 chỉ nhị ngắn. Bầu không cuống, hình dải, 1 - 7 noãn; vòi nhụy dài; đầu nhụy ở đỉnh.Quả hình trụ, thắt lại giữa các hạt, có mạng, có đốt không đều, không mở, phát triển vào trong đất bởi cuống nhụy kéo dài ra; hạt hình trứng hay thuôn; lá mầm nạc, nhiều dầu.Gồm khoảng 22 loài phân bố ở Nam Mỹ, mà một loài được trồng rộng rãi ở các vùng nhiệt đới",618595fb267dc912d02a46a8
61859947267dc912d02a47c1,Arachniodes,,,618595fb267dc912d02a4624
61859947267dc912d02a47c2,Arachnis,"Lan nhện, Vũ nữ, Bò cạp tía","ARACHNIS Blume[Từ chữ Hy Lạp arachne: con nhện; liên hệ đến hình dáng ngoài của hoa của loài chuẩn Arachne moschifera giống như con nhện]Lan biểu sinh, không có hành giả; thân mọc thẳng. Lá xếp hai dãy, dai, thường có hai thùy ở đỉnh.Cụm hoa phân nhánh. Lá đài hẹp hay rộng, rời và trải ra. Cánh hoa giống nhau. Cánh môi có khớp ở gốc của cột, có 3 thùy mà 2 thùy bên mọc đứng, cái ở giữa nạc  và đa dạng, có cựa ngắn ở gốc. Cột ngắn. Bao phấn 2 ô. Khối phấn 2.Gồm khoảng 12 loài phân bố từ Tây Bắc  Thái Lan đến Philippin, Inđônêxia, Niu Ghinê và các đảo Thái Bình Dương",618595fb267dc912d02a4615
61859947267dc912d02a47c3,Araiostegia,Quyết nắp màng,"ARAIOSTEGIA Copel.Dương xỉ có thân rễ mọc bò. Lá kép lông chim 3 - 4 lần; cuống lá có đốt. Ổ túi bào tử trên gân phụ, có áo túi.Gồm 12 loài ở vùng Đông Bắc Ấn Độ tới Trung Quốc, Malaixia",618595fb267dc912d02a4680
61859947267dc912d02a47c4,Aralia,"Đơn châu chấu, Cuồng","ARALIA L.[Tên cây ở Canada]Cây thảo sống nhiều năm, cây nhỡ hay cây gỗ nhỏ. Thân thường có gai. Lá mọc so le, dễ rụng, thường kép một lần đến ba lần lông chim. Hoa nhỏ, màu trắng, họp thành tán thường tạo thành chùy to ở ngọn. Quả dạng quả hạch, màu đen.Gồm khoảng 36 loài của Bắc Mỹ, Đông Á và Malaixia",618595fb267dc912d02a4608
61859947267dc912d02a47c5,Aralidium,Trân,"ARALIDIUM Philipson et B. C. StoneCó nhiều đặc trưng về hoa và quả gần với Cornaceae và Araliaceae, nên có những nhà thực vật học xếp nó vào họ này hoặc họ kia. Họ này nằm trung gian giữa họ Cornaceae và Araliaceae: Chỉ có 1 chi Aralidium Miq. và cũng chỉ có 1 loài ở vùng Tây Mã Lai và ở Việt Nam.",618595fb267dc912d02a46e6
61859947267dc912d02a47c6,Araucaria,Bách tán,"ARAUCARIA Juss.[Lấy tên đỉnh núi Araucani của Nam Chi Lê, nơi có nhiều cây này mọc]Cây gỗ lớn. Cành mọc vòng. Lá tồn tại. Hoa thường khác gốc. Nón hình cầu hay gần hình cầu, gồm những vẩy hóa gỗ, rụng khi chín; hạt thuôn, thường có cánh. Cây cho gỗ tốt. Nhân hạt có khi dùng ăn.Có khoảng 15 loài của Nam bán cầu, 2 loài ở Nam Mỹ, các loài khác ở châu Đại Dương",618595fb267dc912d02a46da
61859947267dc912d02a47c7,Arcangelisia,"Vảy đắng, Dây hoàng liên","Chi AraucariaARCANGELISIA Becc.[Lấy tên của nhà thực vật học Italia Giovanni Arcangeli (1840 - 1921)]Dây leo lớn hóa gỗ. Lá có cuống dài, phiến lớn; gân gốc 3 - 5; gân giữa mang mỗi bên 1 - 2 gân.Cụm hoa chùm ở nách lá, phân nhánh hình bông. Hoa đực có 6 lá đài mà 3 cái ngoài nhỏ, 3 cái trong hơi lớn hơn các cánh hoa; cánh hoa 3; nhị 9 - 12, chỉ nhị không rõ, bao phấn dính nhau thành hình đầu, có 4 thùy ít phân biệt, mở ngang. Hoa cái có bao hoa như hoa đực; lá noãn 3, mỗi cái chứa 2 noãn; đầu nhụy mập dày, có 3 góc.Quả hạch có vân lăn tăn hoặc bị gặm, hình trứng-trụ, có một rãnh vòng quanh, mặt ngoài có lông. Hạt có nhiều phôi nhũ quanh phôi; lá mầm nhỏ, không thẳng.Có 2 loài ở vùng Mã Lai.",618595fb267dc912d02a46e7
61859947267dc912d02a47c8,Archiboehmeria,,,618595fb267dc912d02a4664
61859947267dc912d02a47c9,Archidendron,Mán đỉa,"ARCHIDENDRON F. v. Mueller[Gồm có chữ Hy Lạp archi: ưu thế, chủ yếu và dendron: cây gỗ, do tác giả nhận xét rằng có loài cây gỗ A. vaillantii chiếm ưu thế ở miền Đông bắc Ôxtrâylia]Cây gỗ hay cây nhỡ không gai. Lá kèm sớm rụng. Lá hai lần lông chim, thường có tuyến ở cuống, trục sơ cấp và thứ cấp. Lá chét mọc đối.Cụm hoa chùy ở ngọn hay ở nách lá, có khi hoa mọc ở thân, gồm những ngù hay đầu hoa có cuống. Hoa thường lưỡng tính. Đài hợp, với 5 răng xếp van. Tràng hợp, có 5 thùy xếp van. Nhị nhiều, chỉ nhị dính thành ống, bao phấn không có tuyến. Bầu không cuống hay có cuống.Quả đậu dẹp hay phồng, thẳng hay cuộn xoắn ốc, mở dọc theo đườ̀ng nối; Hạt có cuống, vỏ hạt cứng và nâu hoặc mỏng và đen lam.Gồm khoảng 100 loài phân bố từ Xri Lanca đến Irian và Bắc Ôxtrâylia.",618595fb267dc912d02a46e2
61859947267dc912d02a47ca,Archontophoenix,Cau bụi,"ARCHONTOPHOENIX Wendl. et DrudeThân cột có đốt và không gai. Lá có bẹ khá to, ôm lấy thân cột suốt dọc chiều cao và để lại những sẹo hàng năm, dạng lông chim với các thùy nhọn. Bông mo phân nhánh nhiều lần, bao bởi 1 - 3 mo đầy đủ. Quả đỏ, hình cầu hay hình bầu dục, mang vết tích của đầu nhụy, không rộng quá 2 cm. Hạt không xẻ rãnh, có cuống rộng. Rốn hạt hình dải.Gồm 2 loài ở Đông Ôxtrâylia. Việt Nam có nhập trồng 1 loài",618595fb267dc912d02a4666
61859947267dc912d02a47cb,Archytaea,,,618595fb267dc912d02a46e8
61859947267dc912d02a47cc,Arctium,Ngưu bàng,"ARCTIUM L.[Từ chữ Hy Lạp arktos: con gấu, cây có lông mềm như lông gấu]Cây thảo. Lá ở gốc xếp hình hoa thị, lá ở thân mọc so le. Cụm hoa đầu có bao chung gồm nhiều lá bắc kéo dài thành mũi nhọn, có móc ở đỉnh, khi chín sẽ thành móc quặp giúp cho sự phát tán nhờ động vật.Gồm 10 loài ở vùng ôn đới Cựu lục địa",618595fb267dc912d02a46fc
61859947267dc912d02a47cd,Ardisia,"Cơm nguội, Trọng đũa","ARDISIA Sw.[Từ chữ Hy Lạp ardis: đầu nhọn, mũi nhọn; cây có hoa nhọn]Cây gỗ hay cây nhỡ. Lá mọc so le, đơn, mép có răng, không có lá kèm.Hoa lưỡng tính mọc thành chùm hay chùy ở nách lá, màu trắng, hồng hay tía. Đài hợp có 5 thùy. Tràng hợp cũng có 5 thùy xen kẽ với các thùy đài. Nhị 5, có bao phấn gần dính, 2 ô. Bầu 1 ô, có một vòi dài mang đầu nhụy phình ở đỉnh vòi.Quả mọng có 1 hạt.Gồm 250 loài ở các vùng nhiệt đới và nóng, trừ ở châu Phi và rất ít ở Ôxtrâylia",618595fb267dc912d02a46ee
61859947267dc912d02a47ce,Areca,Cau,"ARECA L.[Từ chữ areec, tên thường gọi cây cau đã trưởng thành ở xứ Malabar của Ấn Độ]Cây có chiều cao thay đổi, thường mảnh khảnh, có thân cột có đốt, ít khi có gai. Lá lông chim, có cuống mang bẹ ôm thân.Quả mọng, đơn hạt. Hạt có vết cuống rất phân nhánh, có phôi nhũ bị gặm sâu.Gồm 50 loài của vùng Ấn Độ - Mã Lai cho tới vùng nhiệt đới Ôxtrâylia và quần đảo Xôlômôn.",618595fb267dc912d02a466f
61859947267dc912d02a47cf,Arenga,"Báng, Búng báng","ARENGA Labill.[Từ tên địa phương aren, areng của cây ở quần đảo Xơn-đa]Thân cột dày mang nhiều vết sẹo lá ở gốc hoặc phủ bởi phần gốc của các lá đã rụng bị che khuất một phần trong lớp sợi bẹ nhằng nhịt. Lá lông chim với các lá chét lông chim sít nhau có răng hay có thùy ở đỉnh.Hoa cùng gốc, tập hợp thành buồng có mo bao ngoài. Bông mo phân nhánh thường chỉ gần hoa cùng một giống.Hoa đực có 3 lá đài, 3 cánh hoa, và một số lượng nhị không nhất định có chỉ nhị ngắn và có bao phấn  2 ô. Hoa cái cũng có 3 lá đài, 3 cánh hoa, thường có nhị lép thô sơ, và có bầu 3 ô, có vòi nhụy và 1 đầu nhụy với 3 cành.Quả dạng quả mọng với 3 hạt và có bao hoa tồn tại.Gồm 17 loài ở các vùng nhiệt đới châu Á tới Đông Malaixia",618595fb267dc912d02a46e8
61859947267dc912d02a47d0,Argemone,"Gai cua, Mùi cua, Cà dại hoa vàng","ARGEMONE L.[Từ chữ Hy Lạp argemone; do chữ argema: vẩy cá ở mắt, do chữ argos, trắng; liên hệ đến tính chất dược học mà người xưa  gán cho một loài cây gần với nó]Cây thảo mọc hằng năm, màu xanh lục, cao 60 - 70cm. Lá mọc so le, chẻ lông chim, có gai.Hoa đơn độc, ở ngọn cây, rộng đến 8cm.Gồm 28 loài của Bắc và Nam Mỹ",618595fb267dc912d02a46e8
61859947267dc912d02a47d1,Argostemma,,,618595fb267dc912d02a4686
61859947267dc912d02a47d2,Argusia,"Bạc biển, Phong ba","ARGUSIA Boehm.[Tên vị hoàng tử trong thần thoại, có đến 100 con mắt]Cây nhỡ hay cây gỗ nhỏ. Lá mọc tập trung ở ngọn các nhánh, phiến lá đầy lông như nhung trắng. Cụm hoa xim bò cạp kép; hoa xếp theo 2 hàng; lá đài 5; cánh hoa 5 dính thành tràng có ống ngắn; nhị 5, đính ở gần gốc tràng; vòi nhụy to không phân biệt với bầu. Quả hạch tròn dẹp. Cây thường mọc sát bờ biển và ưa mặn.Có 3 loài từ Rumani tới Nhật Bản",618595fb267dc912d02a46ae
61859947267dc912d02a47d3,Argyreia,"Bạc thau, Thảo bạc","ARGYREIA Lour.[Từ chữ Hy Lạp arguros: bạc, lá có lông mềm màu bạc]Cây leo sống dai, phân cành nhiều. Lá to, thường có lớp lông mềm màu trắng bạc ở mặt dưới.Hoa xếp thành ngù nhỏ: 5 lá đài tồn tạị, thường nhuốm màu đỏ. Tràng to, dạng phễu, phiến có góc, ít khi chia thùy. Bầu 2 ô. Quả mọng không mở.Gồm 90 loài phân bố ở vùng Ấn Độ – Mã Lai cho tới Ôxtrâylia",618595fb267dc912d02a46fd
61859947267dc912d02a47d4,Arisaema,"Nam tinh, Thiên nam tinh","ARISAEMA C. Mart.[Chữ Latin aris, từ chữ Hy Lạp: aron, arum và haima: máu]Cây thảo sống dại, có thân rễ có củ. Lá bị chia cắt khác nhau. Mo dạng vòm, cuốn lại ở gốc và tồn tại lâu. Bông mo đực và cái, trần ở phía ngọn, có hoa có khi kèm thêm phần phụ dạng vẩy. Bầu nhiều, rời nhau, chứa mỗi cái 2 đến 6 noãn; vòi nhụy ngắn.Quả dạng quả nang chứa một số ít hạt.Gồm 150 loài của Đông Phi nhiệt đới tới Đông Á và Tây Bắc Mỹ.",618595fb267dc912d02a46c1
61859947267dc912d02a47d5,Aristida,"Ba chia, Cỏ lông rồng","ARISTIDA L.[Từ chữ Latinh arista: râu của bông; cụm hoa có nhiều lông]Cỏ mọc thành bụi; thân rễ bò dài. Lá mọc tập trung ở gốc thân.Cụm hoa dày. Bông nhỏ có cuống, không có đốt. Trục hoa thường có đốt ở trên mày; mày hoa cứng lại khi chín và tồn tại sau khi quả rụng.Gồm đến 260 loài ở các vùng nóng",618595fb267dc912d02a46bf
61859947267dc912d02a47d6,Aristolochia,Nam mộc hương,"ARISTOLOCHIA L.[Từ chữ Hy Lạp aristos: rất tốt và locheia: sự sinh nở. Cây giúp cho sự sinh nở bởi tác dụng kích thích lên tử cung]Cỏ hay cây nhỡ có thân thường leo quấn. Lá mọc so le, có lá kèm giả. Hoa mọc ở nách lá, đơn hay tập hợp thành cụm, không đều và lưỡng tính. Bao hoa dạng ống đơn, phình ở gốc, loe ở đỉnh thành một phiến không đều phân chia ở đỉnh một cách khác nhau. Nhị 6 có bao phấn 2 ô. Bầu hạ với 5 hay 6 ô, với vòi nhụy hợp với nhị và tận cùng là đầu nhụy có 6 thùy. Quả nang có nhiều hạt.Gồm khoảng 300 loài nhiệt đới và vùng nóng, chủ yếu ở châu Mỹ",618595fb267dc912d02a4696
61859947267dc912d02a47d7,Artabotrys,"Móng rồng, Dây công chúa","ARTABOTRYS R.Br.[Từ artus: sít nhau, hẹp và botrys: chùm; hoa mọc sít nhau]Dây leo thân gỗ hoặc bụi trườn. Lá mọc so le. Hoa lưỡng tính, ở ngoài nách lá, họp thành cụm hoa xim bò cạp trên một trục hóa gỗ và uốn cong hình móc câu. Lá đài 3 (-4), xếp van, cánh hoa 6 (8) xếp van, thành 2 vòng; các cánh hoa trong dính nhau một phần và tạo thành mũ đậy lên trên nhị và nhụy; nhị nhiều; lá noãn thường nhiều (3 - 6 đến hơn 10). Phân quả hình cầu, hình trứng, hoặc thuôn, không cuống hay có cuống ngắn; hạt 2.Có tới 100 loài, phân bố ở châu Á và châu Phi.",618595fb267dc912d02a46e9
61859947267dc912d02a47d8,Artanema,Vừng đất,"ARTANEMA D. DonCỏ mọc đứng, có thân hơi phân nhánh, có 4 cạnh. Lá mọc đối, hình ngọn giáo hay thuôn - ngọn giáo, có mép hơi có răng.Cụm hoa chùm ở ngọn mang nhiều hoa; lá bắc nhỏ. Đài hình chuông chia đến tận gốc thành 5 đoạn hình ngọn giáo nhọn. Tràng hoa 2 môi; ống dài, ở phía trong có 4 phần lồi nạc đối diện với các nhị, môi trên hơi có 2 thùy, môi dưới trải ra, có 3 thùy tròn. Nhị 4 mà 2 nhị dài, bao phấn gắn từng đôi. Bầu hình cầu, không lông; vòi dạng sợi; đầu nhụy có 2 bản.Quả nang hình cầu, cắt vách bởi 2 van; hạt hình trụ, có lỗ tổ ong.Gồm 4 loài phân bố trong các vùng nóng của châu Phi, châu Á và châu Úc.",618595fb267dc912d02a46e0
61859947267dc912d02a47d9,Artemisia,"Ngải cứu, Ngải","ARTEMISIA L.,[Tiếng Hy Lạp Artemisia chỉ cây ngải cứu, từ chữ artemis, một tên khác của thần Diane và cây này được đặt tên để tôn thờ]Cỏ sống hằng năm hay 2 năm hoặc cây thảo lưu niên, có khi là cây gần hóa gỗ hay hóa gỗ. Lá mọc so le, phiến chia nhiều hay ít. Cụm hoa chùm, bông hay chùy gồm nhiều cụm hoa đầu có bao chung. Hoa tất cả đều hình ống, các hoa giữa lưỡng tính, các hoa ngoài cái, dạng sợi. Quả dẹp, không có mào lông.Gồm khoảng 300 loài của ôn đới Bắc, Tây Nam Mỹ châu, Nam Phi châu. Ở Việt Nam, có 15 loài.",618595fb267dc912d02a46be
61859947267dc912d02a47da,Arthopteris,,,618595fb267dc912d02a46ee
61859947267dc912d02a47db,Arthraxon,"Tiết trúc, Cỏ trục đốt","ARTHRAXON Beauv.[Từ chữ Latin artus, chữ Hy Lạp arthon: chỗ nối khớp; cỏ có nhiều đốt]Cỏ mảnh, thường tỏa lan và phân nhánh. Thân rạp xuống. Lá rộng, thường ngắn, hình tim – ôm thân hay hình trái xoan - ngọn giáo.Cụm hoa: bông giả xếp từng đôi, hình bàn tay, thành bó hay gần hình chùy ở ngọn thân và các nhánh; trục rất mảnh, rất dễ gãy ở các khớp. Bông chét đơn độc ở mỗi một đốt của trục hoặc xếp từng đôi, một cái có cuống, cùn đầu, ít khi phát triển và là bông đực, cái kia không cuống chỉ có 1 hoa, lưỡng tính, thường có râu, có khi dẹp bên, cùng rơi với đốt của trục, mày 1 to, có mép không hoặc chỉ hơi lợp, thường cụt, không ôm mày 2, mày 2 hẹp hình ngọn giáo, có lườn, cụt hay có mũi nhọn nhỏ, có 3 gân. Hoa ở dưới trung tính, mày nhỏ 1 trong suốt. Hoa trên có mày nhỏ 1 ngắn hơn mày nhỏ 1 của hoa dưới, nguyên hay hơi có 2 răng, có râu ở lưng, mày nhỏ 2 nhỏ hay không có. Vẩy bao hoa 2, rất nhỏ. Nhị 1 - 3. Bầu có vòi ngắn hay không có; đầu nhụy dài hơn vòi, hơi thụt.Quả thóc hình dải hẹp hay hình thoi, hơi tròn.Gồm 7 loài của các vùng nóng châu Á.",618595fb267dc912d02a467c
